,Protein 1 ID,P1 name,Protein 2 ID,P2 name,Retained DDIs,Lost DDIs
39275,ENSG00000119314,PTBP3,ENSG00000145907,G3BP1,-,PF13893-PF00076 ; PF00076-PF02136 ; PF00076-PF00076
39276,ENSG00000101911,PRPS2,ENSG00000101911,PRPS2,PF13793-PF13793 ; PF13793-PF14572 ; PF14572-PF13793 ; PF14572-PF14572,-
39277,ENSG00000110066,KMT5B,ENSG00000110066,KMT5B,PF00856-PF00856,-
39278,ENSG00000162595,DIRAS3,ENSG00000134982,APC,PF00071-PF00514,-
39279,ENSG00000162595,DIRAS3,ENSG00000135679,MDM2,PF00071-PF00641,-
39280,ENSG00000162595,DIRAS3,ENSG00000183765,CHEK2,PF00071-PF00069 ; PF00071-PF07714,-
39281,ENSG00000162595,DIRAS3,ENSG00000092148,HECTD1,-,PF00071-PF12796
39282,ENSG00000162595,DIRAS3,ENSG00000174775,HRAS,PF00071-PF00071,-
39283,ENSG00000115504,EHBP1,ENSG00000174775,HRAS,PF12130-PF00071,-
39284,ENSG00000167110,GOLGA2,ENSG00000114745,GORASP1,PF15070-PF04495,-
39285,ENSG00000167110,GOLGA2,ENSG00000115806,GORASP2,PF15070-PF04495,-
39286,ENSG00000139684,ESD,ENSG00000139684,ESD,PF00756-PF00756,-
39287,ENSG00000136044,APPL2,ENSG00000102054,RBBP7,PF00169-PF00400,-
39288,ENSG00000136044,APPL2,ENSG00000084764,MAPRE3,PF00169-PF00307,-
39289,ENSG00000136044,APPL2,ENSG00000167965,MLST8,PF00169-PF00400,-
39290,ENSG00000136044,APPL2,ENSG00000144566,RAB5A,PF00169-PF00071,-
39291,ENSG00000141570,CBX8,ENSG00000141570,CBX8,PF00385-PF00385,-
39292,ENSG00000141570,CBX8,ENSG00000121481,RNF2,-,PF17218-PF16207
39293,ENSG00000181789,COPG1,ENSG00000181789,COPG1,PF16381-PF08752 ; PF08752-PF16381 ; PF08752-PF01602 ; PF01602-PF08752 ; PF01602-PF01602,-
39294,ENSG00000181789,COPG1,ENSG00000111481,COPZ1,PF01602-PF01217,-
39295,ENSG00000181789,COPG1,ENSG00000122218,COPA,PF08752-PF04053 ; PF01602-PF04053 ; PF01602-PF00400,-
39296,ENSG00000138160,KIF11,ENSG00000154229,PRKCA,PF00225-PF00069,-
39297,ENSG00000138160,KIF11,ENSG00000138160,KIF11,PF00225-PF00225,-
39298,ENSG00000120699,EXOSC8,ENSG00000175324,LSM1,PF01138-PF01423,-
39299,ENSG00000120699,EXOSC8,ENSG00000160957,RECQL4,PF01138-PF00271 ; PF01138-PF00270,-
39300,ENSG00000120699,EXOSC8,ENSG00000123737,EXOSC9,PF01138-PF01138 ; PF01138-PF03725 ; PF03725-PF01138 ; PF03725-PF03725,-
39301,ENSG00000120699,EXOSC8,ENSG00000075914,EXOSC7,PF01138-PF03725 ; PF01138-PF01138 ; PF03725-PF03725 ; PF03725-PF01138,-
39302,ENSG00000120699,EXOSC8,ENSG00000120699,EXOSC8,PF01138-PF01138 ; PF01138-PF03725 ; PF03725-PF01138 ; PF03725-PF03725,-
39303,ENSG00000132463,GRSF1,ENSG00000112855,HARS2,PF00076-PF03129,-
39304,ENSG00000070831,CDC42,ENSG00000116701,NCF2,PF00071-PF13181 ; PF00071-PF00564 ; PF00071-PF00018,-
39305,ENSG00000070831,CDC42,ENSG00000116641,DOCK7,PF00071-PF06920,-
39306,ENSG00000070831,CDC42,ENSG00000113758,DBN1,PF00071-PF00241,-
39307,ENSG00000070831,CDC42,ENSG00000070831,CDC42,PF00071-PF00071,-
39308,ENSG00000070831,CDC42,ENSG00000174775,HRAS,PF00071-PF00071,-
39309,ENSG00000070831,CDC42,ENSG00000034152,MAP2K3,PF00071-PF00069,-
39310,ENSG00000070831,CDC42,ENSG00000137942,FNBP1L,PF00071-PF00018,-
39311,ENSG00000070831,CDC42,ENSG00000160007,ARHGAP35,PF00071-PF00620 ; PF00071-PF00071,-
39312,ENSG00000070831,CDC42,ENSG00000163513,TGFBR2,PF00071-PF07714,-
39313,ENSG00000070831,CDC42,ENSG00000050820,BCAR1,PF00071-PF00018,-
39314,ENSG00000070831,CDC42,ENSG00000015285,WAS,PF00071-PF00786,-
39315,ENSG00000070831,CDC42,ENSG00000126217,MCF2L,PF00071-PF00621 ; PF00071-PF00169,-
39316,ENSG00000070831,CDC42,ENSG00000168066,SF1,PF00071-PF00013,-
39317,ENSG00000070831,CDC42,ENSG00000102981,PARD6A,PF00071-PF00595 ; PF00071-PF00564,-
39318,ENSG00000070831,CDC42,ENSG00000128283,CDC42EP1,PF00071-PF00786,-
39319,ENSG00000070831,CDC42,ENSG00000143776,CDC42BPA,PF00071-PF00433 ; PF00071-PF00069,-
39320,ENSG00000070831,CDC42,ENSG00000185236,RAB11B,PF00071-PF00071,-
39321,ENSG00000070831,CDC42,ENSG00000100380,ST13,PF00071-PF13181,-
39322,ENSG00000070831,CDC42,ENSG00000116473,RAP1A,PF00071-PF00071,-
39323,ENSG00000070831,CDC42,ENSG00000205726,ITSN1,PF00071-PF00018 ; PF00071-PF00621 ; PF00071-PF16652,-
39324,ENSG00000070831,CDC42,ENSG00000088387,DOCK9,PF00071-PF00169 ; PF00071-PF06920,-
39325,ENSG00000070831,CDC42,ENSG00000166900,STX3,PF00071-PF05739,-
39326,ENSG00000070831,CDC42,ENSG00000145703,IQGAP2,PF00071-PF00616,-
39327,ENSG00000070831,CDC42,ENSG00000167617,CDC42EP5,PF00071-PF00786,-
39328,ENSG00000070831,CDC42,ENSG00000130204,TOMM40,PF00071-PF01459,-
39329,ENSG00000175899,A2M,ENSG00000175899,A2M,PF07677-PF07677 ; PF07677-PF17791 ; PF07677-PF00207 ; PF07677-PF07678 ; PF17791-PF07677 ; PF17791-PF17791 ; PF17791-PF00207 ; PF17791-PF07678 ; PF17791-PF07703 ; PF17791-PF01835 ; PF17791-PF17789 ; PF00207-PF07677 ; PF00207-PF17791 ; PF00207-PF07703 ; PF00207-PF01835 ; PF07678-PF07677 ; PF07678-PF17791 ; PF07678-PF07678 ; PF07678-PF01835 ; PF07678-PF17789 ; PF07703-PF17791 ; PF07703-PF00207 ; PF07703-PF07703 ; PF07703-PF01835 ; PF07703-PF17789 ; PF01835-PF17791 ; PF01835-PF00207 ; PF01835-PF07678 ; PF01835-PF07703 ; PF01835-PF01835 ; PF17789-PF17791 ; PF17789-PF07678 ; PF17789-PF07703 ; PF17789-PF17789,-
39330,ENSG00000175899,A2M,ENSG00000154734,ADAMTS1,PF07678-PF00090,-
39331,ENSG00000116560,SFPQ,ENSG00000121022,COPS5,PF00076-PF01398,-
39332,ENSG00000116560,SFPQ,ENSG00000138668,HNRNPD,PF00076-PF00076 ; PF08075-PF00076,-
39333,ENSG00000116560,SFPQ,ENSG00000120688,WBP4,PF00076-PF00397,-
39334,ENSG00000116560,SFPQ,ENSG00000063244,U2AF2,PF00076-PF00076 ; PF08075-PF00076,-
39335,ENSG00000116560,SFPQ,ENSG00000183765,CHEK2,PF00076-PF00069,-
39336,ENSG00000116560,SFPQ,ENSG00000011304,PTBP1,PF00076-PF13893 ; PF00076-PF00076 ; PF08075-PF00076,-
39337,ENSG00000116560,SFPQ,ENSG00000131876,SNRPA1,PF00076-PF14580,-
39338,ENSG00000116560,SFPQ,ENSG00000213516,RBMXL1,PF00076-PF00076 ; PF08075-PF00076,-
39339,ENSG00000116560,SFPQ,ENSG00000159140,SON,PF00076-PF01585,-
39340,ENSG00000116560,SFPQ,ENSG00000100650,SRSF5,PF00076-PF00076 ; PF08075-PF00076,-
39341,ENSG00000116560,SFPQ,ENSG00000116560,SFPQ,PF00076-PF00076 ; PF00076-PF08075 ; PF08075-PF00076 ; PF08075-PF08075,-
39342,ENSG00000116560,SFPQ,ENSG00000102241,HTATSF1,PF00076-PF00076 ; PF08075-PF00076,-
39343,ENSG00000116560,SFPQ,ENSG00000166313,APBB1,PF00076-PF00397,-
39344,ENSG00000116560,SFPQ,ENSG00000168066,SF1,PF00076-PF00098 ; PF00076-PF00013 ; PF00076-PF16275,-
39345,ENSG00000116560,SFPQ,ENSG00000135486,HNRNPA1,PF00076-PF00076 ; PF08075-PF00076,-
39346,ENSG00000116560,SFPQ,ENSG00000160957,RECQL4,PF00076-PF00271 ; PF00076-PF00270,-
39347,ENSG00000116560,SFPQ,ENSG00000122566,HNRNPA2B1,PF00076-PF00076 ; PF08075-PF00076,-
39348,ENSG00000116560,SFPQ,ENSG00000196504,PRPF40A,PF00076-PF00397,-
39349,ENSG00000166974,MAPRE2,ENSG00000166974,MAPRE2,PF00307-PF00307 ; PF03271-PF03271,-
39350,ENSG00000166974,MAPRE2,ENSG00000078808,SDF4,PF00307-PF13499,-
39351,ENSG00000166974,MAPRE2,ENSG00000084764,MAPRE3,PF00307-PF00307 ; PF03271-PF03271,-
39352,ENSG00000166974,MAPRE2,ENSG00000101367,MAPRE1,PF00307-PF00307 ; PF03271-PF03271,-
39353,ENSG00000002330,BAD,ENSG00000143384,MCL1,PF10514-PF00452,-
39354,ENSG00000144802,NFKBIZ,ENSG00000077150,NFKB2,PF12796-PF16179 ; PF12796-PF12796,-
39355,ENSG00000114742,WDR48,ENSG00000140153,WDR20,PF11816-PF00400 ; PF00400-PF00400,-
39356,ENSG00000114742,WDR48,ENSG00000175390,EIF3F,PF00400-PF01398,-
39357,ENSG00000114742,WDR48,ENSG00000107581,EIF3A,PF00400-PF01399,-
39358,ENSG00000114742,WDR48,ENSG00000145912,NHP2,PF00400-PF01248,-
39359,ENSG00000114742,WDR48,ENSG00000176208,ATAD5,PF00400-PF00004,-
39360,ENSG00000114742,WDR48,ENSG00000147677,EIF3H,PF00400-PF01398,-
39361,ENSG00000114742,WDR48,ENSG00000204435,CSNK2B,PF00400-PF01214,-
39362,ENSG00000080839,RBL1,ENSG00000133740,E2F5,PF08934-PF16421,-
39363,ENSG00000151914,DST,ENSG00000105287,PRKD2,PF13499-PF00069 ; PF00435-PF00069,-
39364,ENSG00000151914,DST,ENSG00000213639,PPP1CB,PF13499-PF00149,-
39365,ENSG00000151914,DST,ENSG00000154310,TNIK,PF13499-PF00069 ; PF00435-PF00069,-
39366,ENSG00000151914,DST,ENSG00000198399,ITSN2,PF00435-PF00018 ; PF00307-PF00621 ; PF00307-PF00018,-
39367,ENSG00000151914,DST,ENSG00000101367,MAPRE1,PF13499-PF00307 ; PF00435-PF00307 ; PF00307-PF00307,-
39368,ENSG00000157087,ATP2B2,ENSG00000078808,SDF4,PF12424-PF13499,-
39369,ENSG00000163739,CXCL1,ENSG00000163739,CXCL1,PF00048-PF00048,-
39370,ENSG00000100379,KCTD17,ENSG00000100379,KCTD17,PF02214-PF02214,-
39371,ENSG00000100379,KCTD17,ENSG00000072201,LNX1,PF02214-PF00595,-
39372,ENSG00000061455,PRDM6,ENSG00000061455,PRDM6,PF00856-PF00856 ; PF00856-PF00096 ; PF00096-PF00856 ; PF00096-PF00096,-
39373,ENSG00000061455,PRDM6,ENSG00000078699,CBFA2T2,PF00856-PF07531,-
39374,ENSG00000061455,PRDM6,ENSG00000196591,HDAC2,PF00096-PF00850,-
39375,ENSG00000061455,PRDM6,ENSG00000181090,EHMT1,-,PF00856-PF05033 ; PF00856-PF00856 ; PF00096-PF00856
39376,ENSG00000151414,NEK7,ENSG00000151414,NEK7,PF00069-PF00069,-
39377,ENSG00000151414,NEK7,ENSG00000168096,ANKS3,PF00069-PF00536 ; PF00069-PF12796,PF00069-PF00023
39378,ENSG00000162434,JAK1,ENSG00000171105,INSR,PF07714-PF00757 ; PF07714-PF07714,-
39379,ENSG00000162434,JAK1,ENSG00000162434,JAK1,PF07714-PF07714 ; PF17887-PF18379 ; PF18379-PF17887 ; PF18379-PF18379 ; PF18379-PF18377 ; PF18377-PF18379 ; PF18377-PF18377,-
39380,ENSG00000162434,JAK1,ENSG00000135605,TEC,PF07714-PF00169 ; PF07714-PF00018 ; PF07714-PF00017 ; PF07714-PF07714 ; PF18379-PF00017,-
39381,ENSG00000162434,JAK1,ENSG00000168610,STAT3,PF07714-PF00017 ; PF18379-PF00017,-
39382,ENSG00000162434,JAK1,ENSG00000141736,ERBB2,PF07714-PF00757 ; PF07714-PF07714,-
39383,ENSG00000162434,JAK1,ENSG00000163513,TGFBR2,PF07714-PF07714,-
39384,ENSG00000162434,JAK1,ENSG00000115145,STAM2,PF07714-PF00018,-
39385,ENSG00000162434,JAK1,ENSG00000126561,STAT5A,PF07714-PF00017 ; PF18379-PF00017,-
39386,ENSG00000104325,DECR1,ENSG00000077380,DYNC1I2,-,PF00106-PF00400
39387,ENSG00000172201,ID4,ENSG00000196628,TCF4,PF00010-PF00010,-
39388,ENSG00000187446,CHP1,ENSG00000115616,SLC9A2,PF13499-PF16644,-
39389,ENSG00000187446,CHP1,ENSG00000174775,HRAS,PF00036-PF00071,-
39390,ENSG00000187446,CHP1,ENSG00000101557,USP14,PF00036-PF00443,-
39391,ENSG00000043093,DCUN1D1,ENSG00000055130,CUL1,PF03556-PF10557,-
39392,ENSG00000076108,BAZ2A,ENSG00000113648,MACROH2A1,PF00439-PF00125 ; PF00628-PF00125,-
39393,ENSG00000076108,BAZ2A,ENSG00000164032,H2AZ1,PF00439-PF00125 ; PF00628-PF00125,-
39394,ENSG00000076108,BAZ2A,ENSG00000063046,EIF4B,PF00439-PF00076 ; PF00628-PF00076,-
39395,ENSG00000076108,BAZ2A,ENSG00000103510,KAT8,PF00628-PF01853,-
39396,ENSG00000172466,ZNF24,ENSG00000154957,ZNF18,PF00096-PF01352 ; PF00096-PF00096 ; PF02023-PF01352 ; PF02023-PF02023,-
39397,ENSG00000172466,ZNF24,ENSG00000120696,KBTBD7,PF00096-PF00651,-
39398,ENSG00000172466,ZNF24,ENSG00000072201,LNX1,PF00096-PF00595,PF00096-PF00097
39399,ENSG00000172466,ZNF24,ENSG00000186496,ZNF396,PF00096-PF00096 ; PF02023-PF02023,-
39400,ENSG00000172466,ZNF24,ENSG00000100811,YY1,PF00096-PF00096,-
39401,ENSG00000172466,ZNF24,ENSG00000109906,ZBTB16,PF00096-PF00096 ; PF00096-PF00651,-
39402,ENSG00000172466,ZNF24,ENSG00000137338,PGBD1,PF02023-PF02023,-
39403,ENSG00000108370,RGS9,ENSG00000119707,RBM25,PF00610-PF00076,-
39404,ENSG00000126261,UBA2,ENSG00000119048,UBE2B,PF00899-PF00179 ; PF14732-PF00179,-
39405,ENSG00000126261,UBA2,ENSG00000126261,UBA2,PF00899-PF00899 ; PF00899-PF14732 ; PF14732-PF00899 ; PF10585-PF10585,-
39406,ENSG00000111716,LDHB,ENSG00000014641,MDH1,PF00056-PF02866 ; PF00056-PF00056 ; PF02866-PF02866 ; PF02866-PF00056,-
39407,ENSG00000111716,LDHB,ENSG00000111716,LDHB,PF00056-PF00056 ; PF00056-PF02866 ; PF02866-PF00056 ; PF02866-PF02866,-
39408,ENSG00000198015,MRPL42,ENSG00000197345,MRPL21,PF10210-PF00829,-
39409,ENSG00000198015,MRPL42,ENSG00000198015,MRPL42,PF10210-PF10210,-
39410,ENSG00000143401,ANP32E,ENSG00000145907,G3BP1,PF14580-PF00076,-
39411,ENSG00000105245,NUMBL,ENSG00000072201,LNX1,PF00640-PF00595,-
39412,ENSG00000105245,NUMBL,ENSG00000155974,GRIP1,PF00640-PF00595,-
39413,ENSG00000168765,GSTM4,ENSG00000168765,GSTM4,PF02798-PF02798 ; PF02798-PF14497 ; PF02798-PF00043 ; PF14497-PF02798 ; PF14497-PF14497 ; PF14497-PF00043 ; PF00043-PF02798 ; PF00043-PF14497 ; PF00043-PF00043,-
39414,ENSG00000168765,GSTM4,ENSG00000134202,GSTM3,PF02798-PF02798 ; PF02798-PF00043 ; PF14497-PF02798 ; PF14497-PF00043 ; PF00043-PF02798 ; PF00043-PF00043,-
39415,ENSG00000151718,WWC2,ENSG00000154229,PRKCA,PF00397-PF00069 ; PF00397-PF00168,-
39416,ENSG00000151718,WWC2,ENSG00000158106,RHPN1,PF00397-PF00595,-
39417,ENSG00000151718,WWC2,ENSG00000151718,WWC2,PF00397-PF00397,-
39418,ENSG00000171853,TRAPPC12,ENSG00000171853,TRAPPC12,PF13174-PF13432 ; PF14559-PF14559 ; PF14559-PF13432 ; PF13432-PF13174 ; PF13432-PF14559 ; PF13432-PF13432,-
39419,ENSG00000065911,MTHFD2,ENSG00000163738,MTHFD2L,PF02882-PF00763 ; PF02882-PF02882 ; PF00763-PF00763 ; PF00763-PF02882,-
39420,ENSG00000104936,DMPK,ENSG00000076984,MAP2K7,PF00069-PF00069,-
39421,ENSG00000104936,DMPK,ENSG00000160803,UBQLN4,PF00069-PF00627 ; PF00069-PF00240,-
39422,ENSG00000104936,DMPK,ENSG00000141068,KSR1,PF00069-PF07714,-
39423,ENSG00000104936,DMPK,ENSG00000103507,BCKDK,PF00069-PF02518,-
39424,ENSG00000133794,ARNTL,ENSG00000116574,RHOU,PF00010-PF00071,-
39425,ENSG00000133794,ARNTL,ENSG00000174576,NPAS4,PF00989-PF08447 ; PF14598-PF08447,PF00989-PF00010 ; PF00010-PF00010
39426,ENSG00000145912,NHP2,ENSG00000142864,SERBP1,PF01248-PF04774,-
39427,ENSG00000145912,NHP2,ENSG00000109534,GAR1,PF01248-PF04410,-
39428,ENSG00000131504,DIAPH1,ENSG00000157483,MYO1E,PF02181-PF00018,-
39429,ENSG00000131504,DIAPH1,ENSG00000155366,RHOC,PF06371-PF00071 ; PF06367-PF00071,-
39430,ENSG00000131504,DIAPH1,ENSG00000266028,SRGAP2,PF02181-PF00018,-
39431,ENSG00000186566,GPATCH8,ENSG00000205937,RNPS1,PF01585-PF00076,-
39432,ENSG00000186566,GPATCH8,ENSG00000063244,U2AF2,PF01585-PF00076,-
39433,ENSG00000163882,POLR2H,ENSG00000171453,POLR1C,PF03870-PF01193 ; PF03870-PF01000,-
39434,ENSG00000099256,PRTFDC1,ENSG00000165704,HPRT1,PF00156-PF00156,-
39435,ENSG00000121022,COPS5,ENSG00000117399,CDC20,PF01398-PF00400,-
39436,ENSG00000121022,COPS5,ENSG00000100650,SRSF5,PF01398-PF00076,-
39437,ENSG00000121022,COPS5,ENSG00000175390,EIF3F,PF01398-PF01398 ; PF01398-PF13012 ; PF18323-PF01398 ; PF18323-PF13012,-
39438,ENSG00000121022,COPS5,ENSG00000135486,HNRNPA1,PF01398-PF00076,-
39439,ENSG00000121022,COPS5,ENSG00000140395,WDR61,PF01398-PF00400,-
39440,ENSG00000121022,COPS5,ENSG00000130254,SAFB2,PF01398-PF00076,-
39441,ENSG00000121022,COPS5,ENSG00000063244,U2AF2,PF01398-PF00076,-
39442,ENSG00000121022,COPS5,ENSG00000143476,DTL,PF01398-PF00400,-
39443,ENSG00000121022,COPS5,ENSG00000122566,HNRNPA2B1,PF01398-PF00076,-
39444,ENSG00000121022,COPS5,ENSG00000138668,HNRNPD,PF01398-PF00076,-
39445,ENSG00000121022,COPS5,ENSG00000136450,SRSF1,PF01398-PF00076,-
39446,ENSG00000121022,COPS5,ENSG00000166200,COPS2,PF01398-PF01399,-
39447,ENSG00000121022,COPS5,ENSG00000100836,PABPN1,PF01398-PF00076,-
39448,ENSG00000121022,COPS5,ENSG00000011304,PTBP1,PF01398-PF00076,-
39449,ENSG00000121022,COPS5,ENSG00000161547,SRSF2,PF01398-PF00076,-
39450,ENSG00000121022,COPS5,ENSG00000136045,PWP1,PF01398-PF00400,-
39451,ENSG00000121022,COPS5,ENSG00000197170,PSMD12,PF01398-PF01399 ; PF01398-PF18098,-
39452,ENSG00000121022,COPS5,ENSG00000143368,SF3B4,PF01398-PF00076,-
39453,ENSG00000121022,COPS5,ENSG00000147677,EIF3H,PF01398-PF01398 ; PF18323-PF01398,-
39454,ENSG00000121022,COPS5,ENSG00000071626,DAZAP1,PF01398-PF00076,-
39455,ENSG00000121022,COPS5,ENSG00000144524,COPS7B,PF01398-PF01399 ; PF18323-PF18392,-
39456,ENSG00000121022,COPS5,ENSG00000121022,COPS5,PF01398-PF01398 ; PF01398-PF18323 ; PF18323-PF01398 ; PF18323-PF18323,-
39457,ENSG00000121022,COPS5,ENSG00000205937,RNPS1,PF01398-PF00076,-
39458,ENSG00000121022,COPS5,ENSG00000072803,FBXW11,PF01398-PF00400,-
39459,ENSG00000121022,COPS5,ENSG00000145907,G3BP1,PF01398-PF00076,-
39460,ENSG00000121022,COPS5,ENSG00000139343,SNRPF,PF01398-PF01423,-
39461,ENSG00000121022,COPS5,ENSG00000173933,RBM4,PF01398-PF00076,-
39462,ENSG00000188986,NELFB,ENSG00000188986,NELFB,PF06209-PF06209,-
39463,ENSG00000214050,FBXO16,ENSG00000055130,CUL1,PF12937-PF00888,-
39464,ENSG00000078900,TP73,ENSG00000035664,DAPK2,PF00870-PF00069,-
39465,ENSG00000078900,TP73,ENSG00000078900,TP73,PF07647-PF07647 ; PF07710-PF07710 ; PF07710-PF00870 ; PF00870-PF07710 ; PF00870-PF00870,-
39466,ENSG00000078900,TP73,ENSG00000073282,TP63,PF07647-PF07647 ; PF07710-PF07710 ; PF07710-PF00870 ; PF00870-PF07710 ; PF00870-PF00870,-
39467,ENSG00000178096,BOLA1,ENSG00000178096,BOLA1,PF01722-PF01722,-
39468,ENSG00000205937,RNPS1,ENSG00000063244,U2AF2,PF00076-PF00076,-
39469,ENSG00000205937,RNPS1,ENSG00000167005,NUDT21,PF00076-PF13869,-
39470,ENSG00000205937,RNPS1,ENSG00000096063,SRPK1,PF00076-PF00069,-
39471,ENSG00000205937,RNPS1,ENSG00000265241,RBM8A,PF00076-PF00076,-
39472,ENSG00000205937,RNPS1,ENSG00000196504,PRPF40A,PF00076-PF00397,-
39473,ENSG00000205937,RNPS1,ENSG00000160957,RECQL4,PF00076-PF00271 ; PF00076-PF00270,-
39474,ENSG00000205937,RNPS1,ENSG00000204435,CSNK2B,PF00076-PF01214,-
39475,ENSG00000205937,RNPS1,ENSG00000083168,KAT6A,PF00076-PF00628,-
39476,ENSG00000205937,RNPS1,ENSG00000174243,DDX23,PF00076-PF00271 ; PF00076-PF00270,-
39477,ENSG00000205937,RNPS1,ENSG00000107105,ELAVL2,PF00076-PF00076,-
39478,ENSG00000205937,RNPS1,ENSG00000161547,SRSF2,PF00076-PF00076,-
39479,ENSG00000205937,RNPS1,ENSG00000136450,SRSF1,PF00076-PF00076,-
39480,ENSG00000205937,RNPS1,ENSG00000111605,CPSF6,PF00076-PF00076,-
39481,ENSG00000205937,RNPS1,ENSG00000160803,UBQLN4,PF00076-PF00627,-
39482,ENSG00000205937,RNPS1,ENSG00000090061,CCNK,PF00076-PF00134,-
39483,ENSG00000205937,RNPS1,ENSG00000119707,RBM25,PF00076-PF00076,-
39484,ENSG00000144426,NBEAL1,ENSG00000135486,HNRNPA1,PF00400-PF00076,-
39485,ENSG00000100462,PRMT5,ENSG00000100462,PRMT5,PF17285-PF17286 ; PF17285-PF05185 ; PF17286-PF17285 ; PF17286-PF17286 ; PF17286-PF05185 ; PF05185-PF17285 ; PF05185-PF17286,-
39486,ENSG00000054523,KIF1B,ENSG00000102981,PARD6A,PF00169-PF00595,-
39487,ENSG00000054523,KIF1B,ENSG00000141068,KSR1,PF00169-PF07714,-
39488,ENSG00000054523,KIF1B,ENSG00000173276,ZBTB21,PF00498-PF00096,-
39489,ENSG00000054523,KIF1B,ENSG00000161960,EIF4A1,PF00498-PF00271,-
39490,ENSG00000054523,KIF1B,ENSG00000266028,SRGAP2,PF00169-PF00620 ; PF00169-PF00018,-
39491,ENSG00000121417,ZNF211,ENSG00000108395,TRIM37,PF00096-PF00917,-
39492,ENSG00000101057,MYBL2,ENSG00000101057,MYBL2,PF00249-PF00249,-
39493,ENSG00000156304,SCAF4,ENSG00000120688,WBP4,PF00076-PF00397,-
39494,ENSG00000143171,RXRG,ENSG00000186951,PPARA,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-
39495,ENSG00000143171,RXRG,ENSG00000151090,THRB,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-
39496,ENSG00000143171,RXRG,ENSG00000077092,RARB,PF00105-PF00104 ; PF00105-PF00105 ; PF00104-PF00104 ; PF00104-PF00105,-
39497,ENSG00000100811,YY1,ENSG00000132604,TERF2,PF00096-PF00249,-
39498,ENSG00000100811,YY1,ENSG00000196591,HDAC2,PF00096-PF00850,-
39499,ENSG00000100811,YY1,ENSG00000147601,TERF1,PF00096-PF00249,-
39500,ENSG00000100811,YY1,ENSG00000100811,YY1,PF00096-PF00096,-
39501,ENSG00000100811,YY1,ENSG00000075292,ZNF638,PF00096-PF00076,-
39502,ENSG00000100811,YY1,ENSG00000118260,CREB1,PF00096-PF00170,-
39503,ENSG00000115677,HDLBP,ENSG00000160957,RECQL4,PF00013-PF00270,-
39504,ENSG00000139410,SDSL,ENSG00000139410,SDSL,PF00291-PF00291,-
39505,ENSG00000101109,STK4,ENSG00000072803,FBXW11,PF00069-PF00400,-
39506,ENSG00000101109,STK4,ENSG00000101265,RASSF2,PF11629-PF16517 ; PF00069-PF00788 ; PF00069-PF16517,-
39507,ENSG00000101109,STK4,ENSG00000068796,KIF2A,PF00069-PF00225,-
39508,ENSG00000101109,STK4,ENSG00000101109,STK4,PF11629-PF11629 ; PF00069-PF00069,-
39509,ENSG00000263465,SRSF8,ENSG00000096063,SRPK1,PF00076-PF00069,-
39510,ENSG00000263465,SRSF8,ENSG00000107105,ELAVL2,PF00076-PF00076,-
39511,ENSG00000135838,NPL,ENSG00000135838,NPL,PF00701-PF00701,-
39512,ENSG00000175354,PTPN2,ENSG00000196396,PTPN1,PF00102-PF00102,-
39513,ENSG00000175354,PTPN2,ENSG00000112964,GHR,PF00102-PF00041,-
39514,ENSG00000175354,PTPN2,ENSG00000168610,STAT3,PF00102-PF00017,-
39515,ENSG00000125910,S1PR4,ENSG00000146535,GNA12,PF00001-PF00503,-
39516,ENSG00000213639,PPP1CB,ENSG00000130254,SAFB2,PF00149-PF00076,-
39517,ENSG00000213639,PPP1CB,ENSG00000109670,FBXW7,PF00149-PF00400,-
39518,ENSG00000213639,PPP1CB,ENSG00000108819,PPP1R9B,PF00149-PF00595 ; PF00149-PF17817 ; PF16891-PF00595 ; PF16891-PF17817,-
39519,ENSG00000213639,PPP1CB,ENSG00000074590,NUAK1,PF00149-PF00069,-
39520,ENSG00000213639,PPP1CB,ENSG00000107863,ARHGAP21,PF00149-PF00620,-
39521,ENSG00000213639,PPP1CB,ENSG00000110880,CORO1C,PF00149-PF00400,-
39522,ENSG00000213639,PPP1CB,ENSG00000213516,RBMXL1,PF00149-PF00076,-
39523,ENSG00000213639,PPP1CB,ENSG00000184009,ACTG1,PF00149-PF00022,-
39524,ENSG00000213639,PPP1CB,ENSG00000075292,ZNF638,PF00149-PF00076,-
39525,ENSG00000213639,PPP1CB,ENSG00000180900,SCRIB,PF00149-PF00595 ; PF16891-PF00595,-
39526,ENSG00000213639,PPP1CB,ENSG00000122566,HNRNPA2B1,PF00149-PF00076,-
39527,ENSG00000108187,PBLD,ENSG00000108187,PBLD,PF02567-PF02567,-
39528,ENSG00000114354,TFG,ENSG00000114354,TFG,PF00564-PF00564,-
39529,ENSG00000114354,TFG,ENSG00000205726,ITSN1,PF00564-PF00018 ; PF00564-PF00621,-
39530,ENSG00000090447,TFAP4,ENSG00000171634,BPTF,PF00010-PF00439,-
39531,ENSG00000141068,KSR1,ENSG00000166689,PLEKHA7,PF07714-PF00169,-
39532,ENSG00000141068,KSR1,ENSG00000266028,SRGAP2,PF07714-PF00018,-
39533,ENSG00000141068,KSR1,ENSG00000075413,MARK3,PF07714-PF00069,-
39534,ENSG00000141068,KSR1,ENSG00000141068,KSR1,PF07714-PF07714,PF13543-PF13543
